Flight_Number,Departure,Arrival,Departure_Time,Arrival_Time,Airline_Name,Plane_Type,Status
9297,MFG,XJM,2020-12-31 12:54:12,2020-12-31 23:38:15,American Airlines,Air-Bus,On-time
9298,JIW,SWV,2021-01-13 01:21:15,2021-01-13 20:38:29,Air China,Air-Bus,On-time
9305,PAJ,BHV,2020-12-18 06:11:45,2020-12-19 00:55:27,British Airways,Air-Bus,On-time
9306,DDU,MPD,2020-12-25 14:45:41,2020-12-26 06:32:05,Fly Dubai,Air-Bus,On-time
9307,ATG,PZH,2020-12-24 03:20:40,2020-12-25 01:23:07,Air Blue,Air-Bus,On-time
9308,OHT,DDU,2020-12-13 10:06:41,2020-12-13 21:29:10,Air France,Air-Bus,On-time
9309,NHS,BNP,2021-01-30 12:45:24,2021-01-30 22:52:13,IndiGo,Air-Bus,On-time
9313,BHW,OHT,2021-01-24 16:57:31,2021-01-24 22:43:16,Air China,Air-Bus,On-time
9314,DEA,GRT,2020-12-30 03:29:21,2020-12-30 11:55:50,British Airways,Air-Bus,On-time
9317,SWN,MPD,2020-12-28 10:03:00,2020-12-28 15:04:00,Virgin Austrailia,Air-Bus,On-time
9318,MWD,ISB,2020-12-18 00:36:46,2020-12-18 09:55:44,Thai Airways,Air-Bus,On-time
9319,WAF,DEA,2020-12-01 16:48:52,2020-12-02 09:15:25,IndiGo,Air-Bus,On-time
932,MJD,SWV,2020-12-12 02:19:23,2020-12-12 10:00:52,United Airlines,Air-Bus,On-time
9321,DDU,MPD,2020-12-10 16:10:26,2020-12-11 08:38:29,Thai Airways,Air-Bus,On-time
9328,DDU,OHT,2021-01-09 18:16:27,2021-01-10 03:04:02,Fly Dubai,Air-Bus,On-time
933,BNP,PAJ,2020-12-10 20:10:08,2020-12-11 11:54:07,Qatar Airways,Air-Bus,On-time
9330,PEW,DDU,2021-01-10 23:10:06,2021-01-11 20:52:49,Air Blue,Air-Bus,On-time
9331,HDD,JAG,2020-12-26 07:03:26,2020-12-27 04:45:42,Air France,Air-Bus,On-time
9332,ZIZ,JIW,2020-12-16 19:25:34,2020-12-17 02:59:30,American Airlines,Air-Bus,On-time
9336,BHC,GRT,2021-01-25 12:44:57,2021-01-26 06:40:35,Virgin Austrailia,Air-Bus,On-time
9340,SBQ,ATG,2020-12-22 10:15:09,2020-12-22 16:04:31,Etihad Airways,Air-Bus,On-time
9341,DDU,PEW,2021-01-14 02:18:19,2021-01-14 10:35:49,Virgin Austrailia,Air-Bus,On-time
9343,RAZ,DBA,2021-01-30 08:40:11,2021-01-30 17:33:52,Virgin Austrailia,Air-Bus,On-time
9345,KDD,GIL,2020-12-15 03:38:30,2020-12-15 23:40:31,Air Canada,Air-Bus,On-time
9346,KHI,TFT,2021-01-19 15:54:27,2021-01-19 20:30:30,Pia,Air-Bus,On-time
9347,WAF,PEW,2021-01-08 07:03:29,2021-01-08 13:19:07,Turkish Airlines,Air-Bus,On-time
9348,WGB,DEA,2020-12-26 17:49:12,2020-12-27 01:42:28,Virgin Austrailia,Air-Bus,On-time
935,SKT,GIL,2021-01-09 16:14:45,2021-01-09 22:22:21,Air Canada,Air-Bus,On-time
9351,CJL,GWD,2020-12-14 10:09:24,2020-12-14 17:52:58,Fly Dubai,Air-Bus,On-time
9352,SBQ,KHI,2021-01-27 14:51:16,2021-01-28 11:48:29,Pia,Air-Bus,On-time
9355,UET,OHT,2021-01-16 13:55:11,2021-01-17 04:53:00,Pia,Air-Bus,On-time
9357,DSK,ORW,2020-12-28 19:37:23,2020-12-29 17:21:53,Thai Airways,Air-Bus,On-time
9358,WNS,TFT,2021-01-26 18:56:32,2021-01-27 07:15:37,Thai Airways,Air-Bus,On-time
9359,PAJ,KDU,2020-11-30 10:13:07,2020-12-01 04:14:38,Air Canada,Air-Bus,On-time
936,MFG,BNP,2021-01-04 17:07:34,2021-01-05 13:24:25,Qatar Airways,Air-Bus,On-time
9360,KDD,PAJ,2021-01-25 04:14:40,2021-01-25 23:15:00,Fly Dubai,Air-Bus,On-time
9363,SBQ,KCF,2020-12-15 08:46:12,2020-12-15 15:55:27,Air France,Air-Bus,On-time
9366,TFT,CHB,2021-01-17 23:07:05,2021-01-18 22:13:12,Air Blue,Air-Bus,On-time
9367,PSI,CJL,2020-12-04 06:24:36,2020-12-04 10:28:25,Virgin Austrailia,Air-Bus,On-time
937,ISB,KCF,2020-12-09 23:30:06,2020-12-10 21:07:23,Qatar Airways,Air-Bus,On-time
9371,DSK,OHT,2021-01-07 23:37:53,2021-01-08 08:33:57,Air Canada,Air-Bus,On-time
9373,RAZ,MJD,2020-12-15 09:50:13,2020-12-15 12:54:49,EVA Air,Air-Bus,On-time
9378,KCF,ATG,2020-12-28 08:11:10,2020-12-28 10:45:33,IndiGo,Air-Bus,On-time
9380,MUX,RZS,2021-01-07 17:43:48,2021-01-08 16:08:51,Fly Dubai,Air-Bus,On-time
9382,MFG,SWN,2021-01-15 18:39:55,2021-01-15 20:51:19,Serene Airways,Air-Bus,On-time
9383,HRA,SYW,2020-12-20 02:57:17,2020-12-20 06:02:59,United Airlines,Air-Bus,On-time
9387,PJG,SBQ,2021-01-09 16:55:41,2021-01-09 19:59:52,Serene Airways,Air-Bus,On-time
9392,PEW,DDU,2020-12-07 23:37:40,2020-12-08 10:48:52,Air China,Air-Bus,On-time
9394,JAG,LRG,2021-01-10 18:08:29,2021-01-10 23:52:59,Air China,Air-Bus,On-time
9395,BHC,BNP,2020-12-18 23:04:12,2020-12-19 11:51:58,Gulf Air,Air-Bus,On-time
9399,SDT,GRT,2021-01-08 09:13:04,2021-01-08 21:12:52,Air Blue,Air-Bus,On-time
9402,RAZ,LRG,2021-01-27 01:10:18,2021-01-27 20:22:57,British Airways,Air-Bus,On-time
9403,LYP,SWN,2020-12-08 22:46:18,2020-12-09 17:29:35,IndiGo,Air-Bus,On-time
9404,LRG,MPD,2021-01-07 05:53:24,2021-01-08 00:55:27,Etihad Airways,Air-Bus,On-time
9406,SYW,OHT,2021-01-12 11:19:43,2021-01-13 10:41:49,Virgin Austrailia,Air-Bus,On-time
9407,TFT,RYK,2021-01-17 03:04:14,2021-01-17 07:45:01,Air Canada,Air-Bus,On-time
9409,MJD,WNS,2020-12-31 11:00:26,2021-01-01 06:53:21,American Airlines,Air-Bus,On-time
9411,SKT,PZH,2020-12-25 22:17:40,2020-12-26 01:56:51,British Airways,Air-Bus,On-time
9413,LRG,LYP,2021-01-14 11:10:42,2021-01-15 03:17:19,Air France,Air-Bus,On-time
9415,MFG,REQ,2020-12-27 05:48:08,2020-12-27 18:19:24,Turkish Airlines,Air-Bus,On-time
9417,KBH,SGI,2020-12-17 22:53:01,2020-12-18 15:28:44,EVA Air,Air-Bus,On-time
9419,PAJ,SWN,2020-12-02 10:05:07,2020-12-03 07:03:37,Etihad Airways,Air-Bus,On-time
942,NHS,TLB,2021-01-17 07:08:30,2021-01-17 17:44:38,American Airlines,Air-Bus,On-time
9420,PZH,WNS,2021-01-11 07:17:51,2021-01-11 22:20:22,American Airlines,Air-Bus,On-time
9422,PZH,ZIZ,2021-01-29 11:25:59,2021-01-29 14:29:27,American Airlines,Air-Bus,On-time
9423,MWD,SUL,2021-01-08 07:58:37,2021-01-08 13:03:39,Serene Airways,Air-Bus,On-time
9424,CWP,TLB,2021-01-28 13:36:33,2021-01-29 08:00:26,American Airlines,Air-Bus,On-time
9428,JIW,PSI,2021-01-09 00:26:17,2021-01-09 17:43:20,Virgin Austrailia,Air-Bus,On-time
943,GRT,MFG,2021-01-05 13:09:01,2021-01-06 09:46:37,Air Canada,Air-Bus,On-time
9431,BNP,KHI,2020-11-30 21:52:46,2020-12-01 09:35:55,United Airlines,Air-Bus,On-time
9432,BHC,BNP,2020-12-26 16:07:07,2020-12-27 13:28:57,Air Blue,Air-Bus,On-time
9435,DBA,BNP,2021-01-07 21:59:07,2021-01-08 10:33:52,EVA Air,Air-Bus,On-time
9436,CWP,TLB,2020-12-14 06:36:35,2020-12-14 08:42:15,Air Blue,Air-Bus,On-time
9439,LHE,SDT,2021-01-15 17:32:45,2021-01-15 20:38:13,Air Canada,Air-Bus,On-time
944,WGB,KBH,2020-12-01 12:24:19,2020-12-02 03:34:12,Singapore Airlines,Air-Bus,On-time
9440,SGI,SKT,2021-01-06 19:04:42,2021-01-07 18:54:03,Serene Airways,Air-Bus,On-time
9443,PSI,ORW,2021-01-27 00:49:17,2021-01-27 12:30:53,Serene Airways,Air-Bus,On-time
9444,SGI,ZIZ,2021-01-20 10:51:41,2021-01-20 15:03:07,Fly Dubai,Air-Bus,On-time
9445,LHE,ISB,2021-01-20 14:37:30,2021-01-21 00:00:23,IndiGo,Air-Bus,On-time
9447,GWD,SKT,2020-12-21 23:08:08,2020-12-22 04:02:45,Gulf Air,Air-Bus,On-time
9448,OHT,RYK,2021-01-27 20:56:43,2021-01-28 17:03:20,Air Blue,Air-Bus,On-time
9449,BDN,PAJ,2020-12-21 22:39:15,2020-12-22 03:00:22,British Airways,Air-Bus,On-time
9450,GWD,LYP,2021-01-24 10:12:51,2021-01-24 12:19:36,Thai Airways,Air-Bus,On-time
9451,PSI,CHB,2020-12-02 10:42:13,2020-12-03 00:48:48,Turkish Airlines,Air-Bus,On-time
9452,DEA,DEA,2021-01-05 14:50:00,2021-01-06 13:28:06,Air France,Air-Bus,On-time
9453,SDT,MFG,2021-01-04 23:16:35,2021-01-05 15:15:44,Etihad Airways,Air-Bus,On-time
9454,HDD,ATG,2021-01-08 22:16:42,2021-01-09 02:14:27,IndiGo,Air-Bus,On-time
9455,SUL,SUL,2021-01-18 21:58:11,2021-01-19 07:01:55,British Airways,Air-Bus,On-time
9457,HRA,GIL,2021-01-21 10:46:53,2021-01-21 23:12:49,Air China,Air-Bus,On-time
9458,CWP,TFT,2020-12-30 11:01:49,2020-12-31 08:20:35,Thai Airways,Air-Bus,On-time
9459,KDU,SBQ,2020-12-10 20:09:26,2020-12-11 14:11:19,American Airlines,Air-Bus,On-time
946,GWD,RZS,2021-01-11 18:45:59,2021-01-12 01:48:05,British Airways,Air-Bus,On-time
9460,BHC,REQ,2020-12-26 21:16:23,2020-12-27 07:05:48,Emirates,Air-Bus,On-time
9462,DSK,CJL,2021-01-23 14:33:40,2021-01-23 19:41:50,Air France,Air-Bus,On-time
9463,LRG,DSK,2021-01-03 02:06:55,2021-01-03 16:31:30,Singapore Airlines,Air-Bus,On-time
9467,GWD,KCF,2021-01-24 12:56:08,2021-01-25 08:38:50,Gulf Air,Air-Bus,On-time
9469,GRT,ISB,2020-12-15 18:11:12,2020-12-16 13:17:48,Serene Airways,Air-Bus,On-time
9470,REQ,SUL,2020-12-12 03:50:56,2020-12-12 18:01:06,Fly Dubai,Air-Bus,On-time
9472,CJL,GIL,2020-12-02 21:29:37,2020-12-03 08:55:03,Virgin Austrailia,Air-Bus,On-time
9473,TUK,DDU,2021-01-08 09:52:59,2021-01-08 19:45:19,Etihad Airways,Air-Bus,On-time
9477,SDT,HRA,2021-01-09 23:33:46,2021-01-10 02:55:50,Turkish Airlines,Air-Bus,On-time
9479,GRT,HRA,2021-01-18 13:06:38,2021-01-19 03:30:27,Thai Airways,Air-Bus,On-time
948,RAZ,SWV,2020-12-12 09:05:48,2020-12-13 07:58:29,EVA Air,Air-Bus,On-time
9483,PEW,ATG,2020-12-08 08:06:37,2020-12-09 05:21:12,American Airlines,Air-Bus,On-time
9484,REQ,WNS,2021-01-13 18:42:20,2021-01-14 02:45:44,Gulf Air,Air-Bus,On-time
9486,KHI,SKZ,2021-01-28 23:34:17,2021-01-29 12:26:13,EVA Air,Air-Bus,On-time
9487,MFG,SUL,2021-01-27 14:22:56,2021-01-28 00:46:13,Air Canada,Air-Bus,On-time
9489,DBA,SWN,2020-12-20 21:05:29,2020-12-21 15:27:32,EVA Air,Air-Bus,On-time
949,BHW,RAZ,2021-01-27 05:51:56,2021-01-27 12:07:20,Air France,Air-Bus,On-time
9493,REQ,WNS,2020-12-13 15:18:32,2020-12-14 07:11:00,Turkish Airlines,Air-Bus,On-time
9494,WAF,KBH,2020-12-29 14:41:58,2020-12-29 22:09:43,EVA Air,Air-Bus,On-time
9495,PEW,SKT,2021-01-13 09:05:10,2021-01-13 12:15:39,Pia,Air-Bus,On-time
9496,REQ,CHB,2020-12-19 13:18:43,2020-12-20 10:17:33,Fly Dubai,Air-Bus,On-time
9497,SKT,SKT,2020-12-12 13:26:08,2020-12-13 09:48:13,Fly Dubai,Air-Bus,On-time
9499,PAJ,JAG,2020-12-22 03:23:04,2020-12-23 00:17:04,Air Canada,Air-Bus,On-time
95,OHT,SKZ,2020-12-14 00:55:06,2020-12-14 23:58:17,Air France,Air-Bus,On-time
9500,CJL,WGB,2020-12-11 23:24:05,2020-12-12 05:06:18,Gulf Air,Air-Bus,On-time
9502,RYK,SWN,2020-12-30 01:57:19,2020-12-30 09:38:20,Serene Airways,Air-Bus,On-time
9505,BDN,JAG,2020-12-28 01:07:14,2020-12-28 11:06:36,Serene Airways,Air-Bus,On-time
9506,TLB,DEA,2020-12-23 21:49:22,2020-12-24 05:48:18,Fly Dubai,Air-Bus,On-time
9507,MUX,RAZ,2021-01-05 21:05:14,2021-01-06 18:30:59,Pia,Air-Bus,On-time
9509,ATG,PEW,2021-01-17 14:19:43,2021-01-18 02:10:33,Air China,Air-Bus,On-time
9513,XJM,RZS,2021-01-05 01:50:55,2021-01-05 22:14:10,Serene Airways,Air-Bus,On-time
9516,DDU,BDN,2020-12-26 14:58:17,2020-12-27 04:00:39,Serene Airways,Air-Bus,On-time
9518,LHE,TLB,2020-12-15 20:15:22,2020-12-16 18:18:17,Pia,Air-Bus,On-time
9521,JIW,KDD,2020-12-31 23:02:07,2021-01-01 16:07:46,EVA Air,Air-Bus,On-time
9523,SDT,CHB,2021-01-08 19:14:06,2021-01-09 15:03:36,Pia,Air-Bus,On-time
9528,SUL,NHS,2020-12-20 08:38:02,2020-12-20 21:35:11,Qatar Airways,Air-Bus,On-time
953,SWN,KCF,2020-12-31 04:46:41,2021-01-01 01:38:15,Emirates,Air-Bus,On-time
9530,TUK,UET,2020-12-08 07:57:17,2020-12-09 02:45:10,Gulf Air,Air-Bus,On-time
9531,MFG,BHC,2021-01-28 10:21:45,2021-01-28 19:12:14,Gulf Air,Air-Bus,On-time
9533,BHW,CWP,2020-12-06 19:47:18,2020-12-07 05:39:01,Serene Airways,Air-Bus,On-time
9534,TUK,RYK,2020-12-20 13:26:48,2020-12-21 13:09:31,Gulf Air,Air-Bus,On-time
9536,BNP,BHV,2021-01-29 12:46:11,2021-01-29 17:15:42,Gulf Air,Air-Bus,On-time
9537,SKZ,SKZ,2021-01-24 14:27:51,2021-01-25 10:03:44,Turkish Airlines,Air-Bus,On-time
9540,KCF,ISB,2020-12-08 10:52:20,2020-12-08 16:43:16,British Airways,Air-Bus,On-time
9545,HRA,SBQ,2020-12-20 04:42:31,2020-12-20 22:59:59,Air France,Air-Bus,On-time
9546,SYW,ISB,2021-01-11 20:16:59,2021-01-12 00:52:18,Fly Dubai,Air-Bus,On-time
9547,JIW,SBQ,2021-01-21 01:46:45,2021-01-21 04:22:33,EVA Air,Air-Bus,On-time
9550,GIL,WAF,2021-01-21 10:58:04,2021-01-21 15:58:39,United Airlines,Air-Bus,On-time
9551,MWD,HRA,2021-01-15 06:10:45,2021-01-15 13:46:48,Air Canada,Air-Bus,On-time
9554,KHI,MJD,2021-01-02 21:52:23,2021-01-03 21:49:55,Air Canada,Air-Bus,On-time
9555,BHW,PEW,2020-12-28 02:32:32,2020-12-28 22:37:56,Emirates,Air-Bus,On-time
9558,DBA,DEA,2021-01-23 23:16:19,2021-01-24 14:59:21,Singapore Airlines,Air-Bus,On-time
9559,MUX,RZS,2020-12-01 19:30:00,2020-12-02 06:09:46,EVA Air,Air-Bus,On-time
9560,SKT,GRT,2021-01-05 20:50:24,2021-01-06 01:09:29,Singapore Airlines,Air-Bus,On-time
9562,LRG,WGB,2021-01-22 09:14:54,2021-01-22 17:17:24,Pia,Air-Bus,On-time
9563,KDU,JIW,2021-01-07 05:03:32,2021-01-08 03:54:31,British Airways,Air-Bus,On-time
9566,DEA,MUX,2020-12-19 19:26:49,2020-12-20 06:57:50,Singapore Airlines,Air-Bus,On-time
9569,SWN,JAG,2021-01-19 16:01:07,2021-01-19 22:01:25,British Airways,Air-Bus,On-time
957,PEW,ATG,2021-01-12 07:05:47,2021-01-12 22:20:36,Singapore Airlines,Air-Bus,On-time
9571,HRA,BDN,2021-01-07 06:05:18,2021-01-07 17:45:02,Serene Airways,Air-Bus,On-time
9572,SYW,LRG,2020-12-08 16:00:17,2020-12-09 02:17:14,Qatar Airways,Air-Bus,On-time
9575,MUX,ISB,2021-01-15 20:14:05,2021-01-16 18:25:33,Emirates,Air-Bus,On-time
9576,BHW,LRG,2020-11-30 18:23:45,2020-12-01 11:04:44,British Airways,Air-Bus,On-time
9577,LYP,LYP,2021-01-03 01:45:44,2021-01-03 16:10:38,EVA Air,Air-Bus,On-time
9579,REQ,TFT,2021-01-02 07:19:23,2021-01-03 00:28:12,Gulf Air,Air-Bus,On-time
958,UET,XJM,2020-12-15 23:39:46,2020-12-16 05:30:53,American Airlines,Air-Bus,On-time
9580,BDN,XJM,2021-01-25 08:39:42,2021-01-25 14:38:23,IndiGo,Air-Bus,On-time
9581,PEW,DDU,2020-12-21 11:39:59,2020-12-22 06:48:05,Fly Dubai,Air-Bus,On-time
9583,CJL,HRA,2021-01-03 22:42:49,2021-01-04 08:59:22,Air France,Air-Bus,On-time
9588,CWP,BDN,2020-12-04 23:35:08,2020-12-05 03:43:32,Turkish Airlines,Air-Bus,On-time
959,TLB,PSI,2020-12-19 04:31:26,2020-12-19 07:44:07,United Airlines,Air-Bus,On-time
9591,BHW,PJG,2020-12-12 12:55:54,2020-12-13 12:13:14,Virgin Austrailia,Air-Bus,On-time
9594,JIW,KDD,2020-12-29 08:18:41,2020-12-29 21:51:57,IndiGo,Air-Bus,On-time
9596,DDU,LYP,2020-12-21 00:03:46,2020-12-21 02:13:16,Fly Dubai,Air-Bus,On-time
9597,RZS,TUK,2020-12-18 20:06:30,2020-12-19 03:13:11,IndiGo,Air-Bus,On-time
9599,PZH,REQ,2021-01-02 14:58:08,2021-01-03 00:10:53,EVA Air,Air-Bus,On-time
96,BHC,GWD,2020-12-06 23:58:46,2020-12-07 12:07:13,Singapore Airlines,Air-Bus,On-time
9601,WAF,SYW,2020-12-29 21:47:03,2020-12-30 20:16:22,Etihad Airways,Air-Bus,On-time
9606,ISB,SBQ,2021-01-06 03:45:37,2021-01-06 15:48:06,Thai Airways,Air-Bus,On-time
9607,MJD,PSI,2021-01-11 07:54:52,2021-01-11 10:21:14,American Airlines,Air-Bus,On-time
9609,NHS,MUX,2020-12-10 01:55:38,2020-12-10 21:24:37,American Airlines,Air-Bus,On-time
9610,BDN,WGB,2021-01-15 04:54:26,2021-01-15 11:59:49,Emirates,Air-Bus,On-time
9612,PSI,WAF,2020-12-16 05:30:08,2020-12-16 18:03:13,Air France,Air-Bus,On-time
9614,GIL,DEA,2021-01-23 19:45:41,2021-01-24 15:40:56,Air China,Air-Bus,On-time
9618,ORW,BHC,2020-12-22 10:00:40,2020-12-22 13:54:13,Etihad Airways,Air-Bus,On-time
9619,PSI,DBA,2021-01-05 17:19:42,2021-01-06 06:15:27,Air France,Air-Bus,On-time
9626,RYK,PEW,2021-01-21 14:52:55,2021-01-21 19:10:14,United Airlines,Air-Bus,On-time
963,SDT,KDD,2020-12-02 04:09:38,2020-12-03 04:01:56,Singapore Airlines,Air-Bus,On-time
9630,ISB,ISB,2021-01-24 05:18:47,2021-01-24 17:59:17,Air Canada,Air-Bus,On-time
9631,WNS,SKT,2021-01-03 14:15:55,2021-01-04 00:35:11,Pia,Air-Bus,On-time
9634,SKZ,CJL,2020-12-17 12:18:50,2020-12-17 20:52:15,Thai Airways,Air-Bus,On-time
964,KBH,KBH,2021-01-06 05:13:36,2021-01-07 02:02:20,United Airlines,Air-Bus,On-time
9642,PZH,SBQ,2021-01-19 21:27:25,2021-01-20 21:17:25,American Airlines,Air-Bus,On-time
9643,CJL,LHE,2020-12-05 09:58:33,2020-12-05 21:57:20,Virgin Austrailia,Air-Bus,On-time
9644,GRT,MUX,2021-01-21 15:11:59,2021-01-22 11:15:16,Thai Airways,Air-Bus,On-time
9645,RAZ,PAJ,2021-01-15 22:23:49,2021-01-16 04:38:37,Fly Dubai,Air-Bus,On-time
9648,MUX,MFG,2021-01-21 04:11:07,2021-01-21 19:07:28,Air Blue,Air-Bus,On-time
965,DBA,SGI,2021-01-29 08:14:03,2021-01-29 17:53:04,Singapore Airlines,Air-Bus,On-time
9650,RYK,KBH,2021-01-11 15:31:49,2021-01-12 07:55:06,Air China,Air-Bus,On-time
9655,BHC,BHV,2020-12-27 11:18:51,2020-12-28 10:44:34,IndiGo,Air-Bus,On-time
9657,SYW,JIW,2020-12-30 04:03:50,2020-12-30 12:23:54,Pia,Air-Bus,On-time
966,MUX,TLB,2021-01-26 09:09:32,2021-01-26 15:46:29,United Airlines,Air-Bus,On-time
9662,CJL,SWV,2021-01-18 02:30:07,2021-01-18 13:27:24,Air Canada,Air-Bus,On-time
9663,SKZ,BHV,2020-12-20 11:22:32,2020-12-20 18:46:05,EVA Air,Air-Bus,On-time
9665,PEW,WAF,2021-01-12 04:26:34,2021-01-12 20:33:44,Pia,Air-Bus,On-time
9666,TLB,GWD,2020-12-23 21:51:08,2020-12-24 21:22:27,Air Blue,Air-Bus,On-time
9668,CJL,TFT,2021-01-26 07:38:57,2021-01-26 15:51:27,Turkish Airlines,Air-Bus,On-time
9669,PJG,RZS,2021-01-18 09:19:19,2021-01-19 00:59:13,EVA Air,Air-Bus,On-time
9670,SUL,XJM,2021-01-27 02:44:43,2021-01-27 05:14:58,Etihad Airways,Air-Bus,On-time
9671,MFG,ORW,2021-01-14 15:55:37,2021-01-15 03:12:20,American Airlines,Air-Bus,On-time
9672,RZS,HDD,2021-01-12 22:10:16,2021-01-13 05:49:25,Turkish Airlines,Air-Bus,On-time
9675,MUX,SUL,2021-01-25 21:08:37,2021-01-25 23:47:22,Emirates,Air-Bus,On-time
9677,CJL,GWD,2021-01-01 10:08:13,2021-01-01 20:29:19,Air Blue,Air-Bus,On-time
9678,SKZ,DBA,2021-01-18 20:53:11,2021-01-19 07:01:42,Pia,Air-Bus,On-time
9679,PEW,DBA,2021-01-19 11:31:56,2021-01-19 23:29:25,Serene Airways,Air-Bus,On-time
968,SBQ,LRG,2021-01-16 09:29:14,2021-01-17 02:37:07,United Airlines,Air-Bus,On-time
9681,SWN,JIW,2020-12-12 12:10:27,2020-12-12 18:06:37,Turkish Airlines,Air-Bus,On-time
9685,KBH,PSI,2021-01-20 15:03:18,2021-01-21 07:52:58,Etihad Airways,Air-Bus,On-time
9686,PJG,MPD,2020-12-10 08:21:43,2020-12-11 07:55:06,EVA Air,Air-Bus,On-time
9688,DBA,SDT,2020-12-04 20:53:49,2020-12-05 02:42:04,Virgin Austrailia,Air-Bus,On-time
9689,KCF,KDD,2021-01-22 15:36:43,2021-01-23 10:23:05,American Airlines,Air-Bus,On-time
9691,KCF,BHW,2020-12-14 11:18:35,2020-12-15 03:28:21,EVA Air,Air-Bus,On-time
9692,PAJ,RZS,2020-12-31 19:13:38,2021-01-01 04:09:01,British Airways,Air-Bus,On-time
9695,MFG,JIW,2020-12-25 09:52:11,2020-12-25 18:00:23,Serene Airways,Air-Bus,On-time
9696,GIL,BHV,2020-12-14 07:22:58,2020-12-14 12:03:40,British Airways,Air-Bus,On-time
9697,HRA,JAG,2020-12-25 18:36:14,2020-12-26 16:03:26,Qatar Airways,Air-Bus,On-time
9698,SDT,HRA,2020-12-31 22:57:32,2021-01-01 04:45:04,Singapore Airlines,Air-Bus,On-time
97,TFT,TFT,2020-12-13 03:56:00,2020-12-13 15:14:46,Air China,Air-Bus,On-time
970,PEW,LYP,2020-12-08 02:40:27,2020-12-08 14:40:55,Etihad Airways,Air-Bus,On-time
9700,DDU,MJD,2020-12-13 17:37:28,2020-12-14 00:44:28,Air China,Air-Bus,On-time
9701,BHW,CJL,2020-12-31 13:20:12,2021-01-01 02:18:24,Singapore Airlines,Air-Bus,On-time
9702,RAZ,SKZ,2021-01-27 01:19:35,2021-01-27 12:13:45,EVA Air,Air-Bus,On-time
9704,RYK,WAF,2021-01-27 17:08:38,2021-01-28 09:12:54,Fly Dubai,Air-Bus,On-time
9705,SDT,WGB,2021-01-05 01:11:26,2021-01-05 16:55:00,Emirates,Air-Bus,On-time
9706,CWP,WNS,2020-12-31 03:45:35,2020-12-31 18:37:23,Air China,Air-Bus,On-time
9707,HDD,XJM,2020-12-01 08:17:40,2020-12-02 05:01:14,Pia,Air-Bus,On-time
9708,PSI,PSI,2021-01-16 14:47:43,2021-01-16 22:08:02,Air France,Air-Bus,On-time
971,KHI,BHC,2021-01-24 20:07:01,2021-01-25 19:41:45,IndiGo,Air-Bus,On-time
9711,SUL,KDU,2021-01-13 01:18:42,2021-01-13 06:19:55,Thai Airways,Air-Bus,On-time
9713,GWD,SDT,2021-01-26 02:13:20,2021-01-27 01:53:39,American Airlines,Air-Bus,On-time
9714,SWN,GRT,2020-12-31 13:37:00,2021-01-01 09:54:22,Turkish Airlines,Air-Bus,On-time
9715,XJM,SYW,2021-01-06 05:13:18,2021-01-06 20:44:34,United Airlines,Air-Bus,On-time
9717,CJL,ORW,2021-01-10 13:10:07,2021-01-10 18:28:48,Gulf Air,Air-Bus,On-time
9719,ORW,TFT,2021-01-07 03:56:24,2021-01-07 06:32:45,EVA Air,Air-Bus,On-time
9720,LYP,MFG,2020-12-20 06:17:58,2020-12-21 04:42:25,EVA Air,Air-Bus,On-time
9721,DDU,DBA,2021-01-16 19:25:35,2021-01-17 01:15:04,Serene Airways,Air-Bus,On-time
9722,NHS,BNP,2020-12-06 13:17:41,2020-12-07 07:10:31,Gulf Air,Air-Bus,On-time
9724,WNS,XJM,2020-12-01 21:54:53,2020-12-02 10:22:06,American Airlines,Air-Bus,On-time
9725,RYK,KDU,2020-12-18 07:20:56,2020-12-19 02:36:01,Pia,Air-Bus,On-time
9729,JAG,DBA,2020-12-29 09:58:20,2020-12-30 07:37:51,Air China,Air-Bus,On-time
9731,JIW,LYP,2021-01-22 00:41:38,2021-01-22 20:12:52,United Airlines,Air-Bus,On-time
9733,SDT,SWV,2020-12-21 06:29:35,2020-12-21 16:49:09,Singapore Airlines,Air-Bus,On-time
9737,DBA,MWD,2020-12-03 19:37:11,2020-12-04 19:09:31,American Airlines,Air-Bus,On-time
9738,SWV,MUX,2020-12-10 05:13:53,2020-12-11 00:48:36,Virgin Austrailia,Air-Bus,On-time
9739,BHW,CWP,2021-01-25 06:49:45,2021-01-26 05:28:50,Fly Dubai,Air-Bus,On-time
9741,WAF,KBH,2020-12-31 01:25:04,2020-12-31 04:09:34,Etihad Airways,Air-Bus,On-time
9742,ORW,JIW,2020-12-05 10:53:57,2020-12-05 21:07:15,Qatar Airways,Air-Bus,On-time
9744,SGI,WNS,2020-12-18 11:04:11,2020-12-18 18:13:39,Fly Dubai,Air-Bus,On-time
9746,HRA,SWN,2020-12-16 05:58:10,2020-12-16 13:03:53,EVA Air,Air-Bus,On-time
9747,DBA,BHC,2021-01-11 07:15:31,2021-01-12 00:56:11,Fly Dubai,Air-Bus,On-time
975,KCF,RYK,2021-01-18 22:53:21,2021-01-19 03:03:53,American Airlines,Air-Bus,On-time
9750,JAG,CHB,2021-01-07 22:04:45,2021-01-08 01:54:02,United Airlines,Air-Bus,On-time
9751,MUX,BHV,2021-01-17 08:15:42,2021-01-17 19:45:53,British Airways,Air-Bus,On-time
